Num ineq rest,B&B+HTC+MHV,BestFS+HTC+MHV,B&B+HTC+MVPWU,BestFS+HTC+MVPWU,B&B+HTC+MCF,BestFS+HTC+MCF,01LP,BoolOpt
5 ineq rest,0.130189,0.127568,0.169217,0.128733,0.110093,0.090579,0.587161,0.591821
5 ineq rest,0.196303,0.16077,0.107472,0.095239,0.079511,0.0699,0.466875,0.473282
5 ineq rest,0.136014,0.105724,0.090579,0.081259,0.119995,0.068152,0.453478,0.449691
5 ineq rest,0.129606,0.137179,0.075434,0.064949,0.076307,0.066988,0.511436,0.462507
5 ineq rest,0.119413,0.108928,0.052716,0.041649,0.073395,0.055046,0.372509,0.371928
5 ineq rest,0.157276,0.148247,0.092909,0.082424,0.184945,0.168634,0.767154,0.69376
5 ineq rest,0.119122,0.114753,0.058542,0.050387,0.07223,0.090288,0.602598,0.743272
5 ineq rest,0.118831,0.098734,0.030873,0.023009,0.031164,0.013689,0.546387,0.622403
5 ineq rest,0.10718,0.094947,0.036115,0.027086,0.03728,0.026213,0.466875,0.545513
5 ineq rest,0.103685,0.094074,0.035823,0.026504,0.037862,0.045144,0.840259,0.763078
5 ineq rest,0.126694,0.113006,0.057667,0.048348,0.08621,0.05825,1.001611,1.137917
5 ineq rest,0.097569,0.087958,0.023882,0.016019,0.022135,0.015145,0.47503,0.637839
5 ineq rest,0.098735,0.091161,0.02563,0.018057,0.025339,0.017475,0.33523,0.44008
5 ineq rest,0.102229,0.093783,0.028833,0.020679,0.037572,0.023591,0.536484,0.555415
5 ineq rest,0.133101,0.109801,0.077181,0.052716,0.061745,0.055047,0.333191,0.415615
5 ineq rest,0.112422,0.10252,0.021262,0.014271,0.030291,0.021844,0.252223,0.257757
5 ineq rest,0.141257,0.122325,0.029708,0.023882,0.042231,0.029125,0.510272,0.594152
5 ineq rest,0.119122,0.11184,0.054464,0.036698,0.064949,0.057667,0.169799,0.166887
5 ineq rest,0.122908,0.113297,0.053882,0.046018,0.071939,0.061454,0.419692,0.497748
5 ineq rest,0.115044,0.103394,0.036115,0.028834,0.049221,0.03029,0.375131,0.318629
5 ineq rest,0.163683,0.154655,0.096987,0.082133,0.084754,0.063493,0.65881,0.624442
5 ineq rest,0.138636,0.137762,0.053881,0.042523,0.064075,0.049804,0.385907,0.45872
5 ineq rest,0.156111,0.145334,0.096987,0.072231,0.068736,0.057668,0.775892,0.797154
5 ineq rest,0.141257,0.13048,0.070774,0.054464,0.087084,0.076017,0.394354,0.512311
5 ineq rest,0.140092,0.117374,0.039028,0.04194,0.072522,0.049221,0.325909,0.632597
5 ineq rest,0.178537,0.150868,0.108927,0.104268,0.239117,0.217273,0.479107,0.464254
5 ineq rest,0.134557,0.151742,0.05825,0.045144,0.042232,0.04427,0.494253,0.637839
5 ineq rest,0.154072,0.141547,0.079802,0.075725,0.108636,0.076017,0.592987,0.614249
5 ineq rest,0.143296,0.134267,0.099026,0.058833,0.055046,0.042232,0.991127,1.122481
5 ineq rest,0.157858,0.162227,0.068153,0.05825,0.121161,0.087958,0.683274,0.708613
5 ineq rest,0.103394,0.09553,0.026212,0.01864,0.024465,0.017184,0.269698,0.460467
5 ineq rest,0.097569,0.091161,0.021261,0.014853,0.021844,0.011941,0.278435,0.354161
5 ineq rest,0.119122,0.109219,0.049512,0.04194,0.055338,0.046309,0.584832,0.477069
5 ineq rest,0.113006,0.116792,0.029708,0.023009,0.055047,0.029125,0.297076,0.300571
5 ineq rest,0.107472,0.108927,0.034077,0.026795,0.034659,0.026795,0.242029,0.253679
5 ineq rest,0.124364,0.116501,0.042814,0.033785,0.064949,0.045144,0.197177,0.177954
5 ineq rest,0.196011,0.189313,0.189895,0.172712,0.201837,0.145626,1.312085,1.32257
5 ineq rest,0.110093,0.098734,0.018349,0.011359,0.017766,0.011359,0.31193,0.385616
5 ineq rest,0.186692,0.175333,0.116792,0.117957,0.298532,0.24902,0.681819,0.808513
5 ineq rest,0.130189,0.122325,0.061454,0.065532,0.126986,0.112714,0.354743,0.694925
5 ineq rest,0.118248,0.103103,0.053007,0.037863,0.046309,0.035824,0.925596,0.667547
5 ineq rest,0.111549,0.105433,0.0233,0.01631,0.026504,0.019805,0.253388,0.311639
5 ineq rest,0.126403,0.12087,0.09087,0.066405,0.105433,0.115918,0.888024,1.277135
5 ineq rest,0.132811,0.137471,0.058833,0.039028,0.078055,0.048348,0.963458,0.995495
5 ineq rest,0.179993,0.171547,0.114461,0.102229,0.320668,0.317172,1.169081,1.626928
5 ineq rest,0.142713,0.134266,0.075142,0.063201,0.069317,0.045144,0.421149,0.569395
5 ineq rest,0.153198,0.127859,0.053299,0.044852,0.113297,0.104267,0.330861,0.48435
5 ineq rest,0.147956,0.142131,0.071939,0.055047,0.112423,0.064366,0.658518,0.723176
5 ineq rest,0.145335,0.142421,0.073396,0.059998,0.090579,0.068444,0.318629,0.366102
5 ineq rest,0.136597,0.127568,0.036115,0.026504,0.040484,0.028543,0.526581,0.615996
5 ineq rest,0.119122,0.108637,0.029708,0.022426,0.047182,0.038445,0.442411,0.495127
5 ineq rest,0.109219,0.086792,0.087958,0.06757,0.133393,0.103103,0.713856,0.679197
5 ineq rest,0.139509,0.147373,0.053008,0.054464,0.057959,0.048348,0.205041,0.274941
5 ineq rest,0.270572,0.227175,0.231254,0.226302,0.245524,0.235331,0.649489,0.908994
5 ineq rest,0.14446,0.142422,0.064949,0.045436,0.217273,0.150576,1.047047,0.588909
5 ineq rest,0.122325,0.12116,0.025048,0.016601,0.022135,0.018932,0.405422,0.447361
5 ineq rest,0.130772,0.110675,0.041357,0.026213,0.030873,0.022718,0.577259,0.759582
5 ineq rest,0.134558,0.132519,0.059124,0.044562,0.073686,0.053299,0.599686,0.609879
5 ineq rest,0.1631,0.150577,0.087375,0.066114,0.130772,0.099025,0.457555,0.600268
5 ineq rest,0.141839,0.128733,0.047474,0.038737,0.06524,0.039027,0.373966,0.339599
5 ineq rest,0.089997,0.074269,0.040484,0.027378,0.040776,0.033494,0.223389,0.376005
5 ineq rest,0.136014,0.124073,0.048348,0.045435,0.073687,0.066114,0.265038,0.371345
5 ineq rest,0.129898,0.103686,0.030582,0.028251,0.027087,0.018349,0.308144,0.429012
5 ineq rest,0.162518,0.149703,0.072522,0.059706,0.196303,0.143004,0.591822,0.357657
5 ineq rest,0.140092,0.115044,0.0233,0.029125,0.028543,0.02097,0.437167,0.392606
5 ineq rest,0.164557,0.166886,0.097861,0.087375,0.137471,0.111841,0.509981,0.634345
5 ineq rest,0.15349,0.13514,0.062328,0.0699,0.078929,0.057376,0.6824,0.678615
5 ineq rest,0.139218,0.138344,0.052717,0.043105,0.279601,0.147955,0.317173,0.260378
5 ineq rest,0.114171,0.105724,0.039902,0.031746,0.041358,0.047474,0.220768,0.230089
5 ineq rest,0.170964,0.154071,0.08155,0.071356,0.108054,0.119413,0.378918,0.38183
5 ineq rest,0.117083,0.109219,0.028542,0.021552,0.039902,0.032329,0.245525,0.348045
5 ineq rest,0.148247,0.146208,0.062036,0.052134,0.071065,0.06524,0.373966,0.264165
5 ineq rest,0.127277,0.143295,0.048931,0.039319,0.089122,0.053881,0.272319,0.323579
5 ineq rest,0.154363,0.17009,0.055337,0.045144,0.072521,0.054464,0.952682,1.610617
5 ineq rest,0.128441,0.160188,0.042814,0.035241,0.078638,0.057959,0.320668,0.273194
5 ineq rest,0.145916,0.159896,0.038446,0.029708,0.045435,0.036406,0.244359,0.343676
5 ineq rest,0.138053,0.163101,0.039319,0.029998,0.057376,0.058542,0.269989,0.22572
5 ineq rest,0.129607,0.11883,0.026503,0.019514,0.031164,0.024174,0.346588,0.309017
5 ineq rest,0.122325,0.113879,0.035241,0.028251,0.054755,0.055338,0.204167,0.173877
5 ineq rest,0.323289,0.323289,0.263,0.266786,1.217137,0.64483,0.560658,0.622694
5 ineq rest,0.142713,0.148829,0.039902,0.041358,0.064075,0.041649,0.448526,0.415323
5 ineq rest,0.157567,0.145626,0.065532,0.044852,0.17242,0.101356,0.873171,0.463089
5 ineq rest,0.16077,0.143878,0.026795,0.018931,0.041067,0.021261,0.453478,0.588618
5 ineq rest,0.151742,0.14213,0.043105,0.036989,0.037863,0.029416,0.271737,0.326201
5 ineq rest,0.161061,0.148538,0.063201,0.056503,0.078929,0.04893,0.197468,0.277853
5 ineq rest,0.16747,0.152324,0.04427,0.037863,0.040775,0.032037,0.624733,0.813755
5 ineq rest,0.15145,0.152906,0.036698,0.02796,0.034076,0.023009,0.524251,0.632597
5 ineq rest,0.155236,0.17009,0.03495,0.026504,0.059124,0.051843,0.222516,0.299988
5 ineq rest,0.120578,0.122907,0.028252,0.020096,0.026795,0.020097,0.523087,0.687643
5 ineq rest,0.187274,0.154945,0.08388,0.076307,0.08155,0.063202,0.491922,0.500078
5 ineq rest,0.190187,0.16543,0.066114,0.057668,0.090579,0.073396,0.940741,0.933459
5 ineq rest,0.156111,0.152907,0.022426,0.016892,0.028542,0.02097,0.271155,6.60324
5 ineq rest,0.277853,0.261835,0.222224,0.196012,1.506641,0.98268,0.946857,1.005398
5 ineq rest,0.352704,0.327074,0.27698,0.258631,0.438915,0.387946,1.50635,1.899829
5 ineq rest,0.189896,0.171255,0.063784,0.052425,0.064658,0.050969,0.878996,1.109957
5 ineq rest,0.184944,0.182905,0.099026,0.108636,0.260669,0.182905,1.167334,0.567648
5 ineq rest,0.191934,0.184362,0.1398,0.110966,0.358821,0.249019,0.749971,1.482467
5 ineq rest,0.20504,0.203584,0.136597,0.104559,0.136596,0.095239,0.387363,0.455225
5 ineq rest,0.161644,0.152907,0.066405,0.03728,0.028542,0.019806,0.328531,0.276106
5 ineq rest,0.168635,0.15844,0.07689,0.042523,0.087375,0.056794,0.284844,0.354744
5 ineq rest,0.213487,0.209701,0.063493,0.056503,0.065823,0.045435,0.846375,1.120733
5 ineq rest,0.174459,0.165139,0.020097,0.013106,0.031455,0.025922,0.193973,1.369462
5 ineq rest,0.188731,0.183779,0.097569,0.072813,0.331444,0.240282,0.645121,0.637548
5 ineq rest,0.161062,0.156402,0.033494,0.025047,0.040775,0.032329,0.28397,0.789289
5 ineq rest,0.178245,0.177954,0.05359,0.040775,0.075434,0.084171,0.244359,0.245524
5 ineq rest,0.152033,0.14213,0.027669,0.019805,0.028543,0.03262,0.459594,0.555998
5 ineq rest,0.271155,0.25368,0.174168,0.141839,0.226011,0.189896,0.625898,0.788125
5 ineq rest,0.270572,0.277271,0.164266,0.151742,0.277271,0.20009,0.744146,0.999282
5 ineq rest,0.239699,0.240282,0.145626,0.117956,0.70774,0.302901,0.352122,0.317755
5 ineq rest,0.203293,0.212322,0.137179,0.113297,0.166304,0.123782,1.168207,1.023164
5 ineq rest,0.184653,0.141257,0.040484,0.029416,0.06058,0.033203,0.429595,0.846375
5 ineq rest,0.409499,0.405421,0.284261,0.263291,0.782882,0.730457,0.796571,1.160344
5 ineq rest,0.182032,0.164848,0.068735,0.041357,0.068153,0.03728,0.300571,0.35853
5 ineq rest,0.185527,0.221933,0.092036,0.081259,0.100482,0.090579,1.295192,0.948604
5 ineq rest,0.167469,0.157275,0.026504,0.018058,0.042231,0.03029,0.270572,0.447361
5 ineq rest,0.153489,0.16077,0.041649,0.033785,0.045435,0.036115,0.291251,0.251058
5 ineq rest,0.184071,0.192517,0.056503,0.0466,0.15378,0.101938,0.275524,0.264456
5 ineq rest,0.168343,0.188148,0.039901,0.029416,0.030581,0.022427,0.249311,0.487554
5 ineq rest,0.194847,0.170965,0.050969,0.039901,0.035532,0.02097,0.245233,0.605802
5 ineq rest,0.201546,0.188148,0.082133,0.071939,0.253097,0.185235,1.050542,0.65444
5 ineq rest,0.206497,0.211739,0.070774,0.060289,0.112131,0.113879,0.782883,0.775019
5 ineq rest,0.183488,0.17941,0.062328,0.061163,0.070191,0.050677,0.262417,0.328823
5 ineq rest,0.280766,0.2397,0.145334,0.139218,0.248729,0.223098,0.627354,0.458137
5 ineq rest,0.15116,0.183197,0.021261,0.013689,0.020678,0.014853,0.460177,0.625024
5 ineq rest,0.1698,0.168343,0.024756,0.016602,0.023009,0.020097,0.3096,0.452021
5 ineq rest,0.177371,0.164848,0.044562,0.032912,0.054755,0.040193,0.429304,0.410664
5 ineq rest,0.21407,0.183779,0.074561,0.072521,0.192517,0.128151,0.573765,0.797445
5 ineq rest,0.162518,0.168635,0.056503,0.063201,0.067279,0.056211,0.235622,0.234166
5 ineq rest,0.18145,0.178246,0.054756,0.050677,0.085336,0.069901,0.539688,0.709487
5 ineq rest,0.176789,0.16543,0.055338,0.042232,0.063493,0.052716,0.26067,0.433673
5 ineq rest,0.17912,0.201545,0.035241,0.024756,0.038736,0.029416,0.253971,0.708613
5 ineq rest,0.158731,0.150577,0.030872,0.021261,0.036989,0.021552,0.299698,0.499495
5 ineq rest,0.290668,0.279018,0.215235,0.213487,0.368141,0.305522,0.530659,0.54959
5 ineq rest,0.451438,0.431342,0.322415,0.310474,0.348045,0.33756,0.235622,0.204458
5 ineq rest,0.167469,0.158731,0.025339,0.01631,0.020679,0.014854,0.477069,0.632888
5 ineq rest,0.444157,0.43076,0.336977,0.313969,0.510563,0.503573,1.025785,0.957341
5 ineq rest,0.217856,0.234748,0.110676,0.094656,0.140383,0.108346,0.74502,0.699002
5 ineq rest,0.180575,0.196594,0.048639,0.043105,0.037572,0.02563,0.361442,0.366976
5 ineq rest,0.174168,0.165721,0.044562,0.02563,0.034368,0.026212,0.314842,0.350084
5 ineq rest,0.163683,0.153489,0.026795,0.019223,0.0233,0.021261,0.438915,0.489593
5 ineq rest,0.193391,0.155236,0.041649,0.03029,0.047765,0.036115,0.366685,0.27465
5 ineq rest,0.426682,0.378917,0.315133,0.303192,1.843618,1.112579,1.344123,1.006854
5 ineq rest,0.240865,0.249019,0.126111,0.110093,0.119122,0.103685,0.645412,0.57056
5 ineq rest,0.203584,0.185818,0.059707,0.048348,0.063784,0.050386,0.269116,0.249019
5 ineq rest,0.192226,0.175916,0.064367,0.045436,0.040193,0.032038,0.378335,0.504446
5 ineq rest,0.325328,0.295619,0.270863,0.227758,0.29329,0.270281,0.515806,0.512019
5 ineq rest,0.204167,0.189604,0.130772,0.114462,0.226594,0.164557,0.714438,1.250631
5 ineq rest,0.1864,0.176207,0.057959,0.058833,0.098734,0.094074,0.4261,0.594443
5 ineq rest,0.219021,0.198633,0.117374,0.104267,0.165139,0.162518,0.479399,0.866762
5 ineq rest,0.362899,0.348628,0.236204,0.238825,0.310182,0.327949,1.189177,1.608578
5 ineq rest,0.221059,0.201254,0.074851,0.063493,0.079221,0.073686,0.313678,0.630558
5 ineq rest,0.319502,0.30494,0.22106,0.110675,0.576676,0.473574,1.038601,1.209274
5 ineq rest,0.303192,0.286008,0.167178,0.136597,0.311056,0.217564,1.313542,1.293154
5 ineq rest,0.471244,0.46804,0.445614,0.389402,0.706575,0.533863,0.802687,0.726089
5 ineq rest,0.179411,0.175334,0.038445,0.023591,0.028251,0.019513,0.585997,0.485806
5 ineq rest,0.165722,0.179701,0.038445,0.029416,0.039901,0.039901,0.27931,0.818124
5 ineq rest,0.263873,0.223389,0.138053,0.114753,0.129024,0.097277,1.379655,1.393053
5 ineq rest,0.223972,0.186691,0.059415,0.047183,0.046601,0.036406,0.286882,0.474739
5 ineq rest,0.316007,0.305231,0.166013,0.13048,0.399014,0.39115,0.840258,1.071803
5 ineq rest,0.192225,0.19543,0.081842,0.054756,0.068444,0.053007,0.573473,0.577842
5 ineq rest,0.273485,0.238243,0.111549,0.098442,0.155237,0.141839,0.588035,0.626772
5 ineq rest,0.207953,0.187857,0.065531,0.071648,0.199216,0.129607,0.393189,0.496874
5 ineq rest,0.27931,0.283096,0.196594,0.182614,0.26096,0.205623,0.832104,0.769194
5 ineq rest,0.313386,0.281349,0.128733,0.114752,0.357073,0.292998,1.334511,1.45072
5 ineq rest,0.382703,0.347753,0.208535,0.178536,0.284552,0.246107,1.565473,2.339327
5 ineq rest,0.247563,0.253388,0.117956,0.144169,0.34688,0.256009,1.025494,0.976564
5 ineq rest,0.233583,0.216399,0.047765,0.036698,0.056211,0.046309,0.322706,0.322998
5 ineq rest,0.186691,0.212904,0.027669,0.019223,0.032911,0.023882,0.487262,0.639878
5 ineq rest,0.268242,0.259796,0.12815,0.108346,0.269407,0.243777,0.60551,1.194128
5 ineq rest,0.260669,0.222224,0.053881,0.046601,0.085336,0.080968,0.212904,0.638713
5 ineq rest,0.519592,0.520756,0.417945,0.373093,0.986176,0.918896,1.114908,1.340337
5 ineq rest,0.278144,0.240864,0.083589,0.078347,0.201545,0.146208,0.25863,0.24698
5 ineq rest,0.237078,0.224554,0.048639,0.029126,0.058832,0.047765,0.262708,0.748515
5 ineq rest,0.223972,0.237079,0.074269,0.064367,0.051842,0.050969,0.412411,0.6824
5 ineq rest,0.262126,0.271155,0.109801,0.096695,0.429595,0.265621,0.373092,0.346007
5 ineq rest,0.565901,0.385907,0.187857,0.173003,0.370763,0.267659,0.664052,1.049959
5 ineq rest,0.24203,0.216982,0.057668,0.038445,0.069318,0.059124,0.224555,0.432508
5 ineq rest,0.940449,0.951226,0.863268,0.847831,4.450605,4.376336,1.333347,1.758864
5 ineq rest,0.209118,0.196303,0.034368,0.01631,0.025339,0.016018,0.445905,0.528038
5 ineq rest,0.332609,0.326783,0.201545,0.177954,0.941614,0.762203,0.870258,1.296357
5 ineq rest,0.208244,0.198633,0.061453,0.064367,0.07456,0.069901,0.292708,0.26533
5 ineq rest,0.292416,0.24436,0.121161,0.109219,0.3096,0.234748,0.892684,1.001903
5 ineq rest,0.219021,0.220477,0.054464,0.044853,0.067862,0.053008,0.292125,0.516388
5 ineq rest,0.205623,0.194555,0.07223,0.047474,0.098152,0.064075,0.31892,0.256592
5 ineq rest,0.539688,0.357073,0.400179,0.378918,0.783465,0.629393,0.776475,0.673663
5 ineq rest,0.244359,0.230379,0.099317,0.087084,0.092618,0.073977,0.572308,0.56823
5 ineq rest,0.281348,0.290377,0.073686,0.094657,0.112423,0.107763,0.198633,1.683722
5 ineq rest,0.325327,0.295038,0.086502,0.075726,0.103976,0.092036,0.44474,0.963458
5 ineq rest,0.222807,0.216399,0.078055,0.068444,0.096987,0.076017,0.50765,0.527456
5 ineq rest,0.35387,0.31426,0.242029,0.233292,0.363482,0.344841,1.489165,1.060736
5 ineq rest,0.837929,0.802105,1.043261,0.956467,1.14316,1.089861,1.860802,1.776922
5 ineq rest,0.26533,0.230088,0.06058,0.047765,0.05126,0.042522,0.313386,0.647159
5 ineq rest,0.236495,0.241738,0.052716,0.037571,0.051843,0.041358,0.383577,0.463963
5 ineq rest,0.246107,0.229797,0.082133,0.049222,0.059124,0.050386,0.318628,0.536485
5 ineq rest,0.287173,0.25164,0.18407,0.09087,0.257466,0.0699,0.50765,0.552211
5 ineq rest,0.277853,0.292999,0.26067,0.264747,0.705119,0.646868,0.992001,1.928954
5 ineq rest,0.236204,0.25601,0.07223,0.049804,0.084754,0.092327,0.315716,0.401926
5 ineq rest,0.265039,0.23737,0.035532,0.02563,0.035823,0.027086,0.486389,0.852782
5 ineq rest,0.274358,0.237661,0.035241,0.027087,0.035824,0.029707,0.500952,0.800648
5 ineq rest,0.260087,0.236496,0.047182,0.028834,0.037572,0.029416,0.480855,0.67745
5 ineq rest,0.227467,0.226302,0.032911,0.024465,0.03495,0.025922,0.434546,0.713273
5 ineq rest,0.232709,0.219312,0.034368,0.024757,0.038154,0.025921,0.482603,0.65182
5 ineq rest,0.233874,0.228923,0.058833,0.045143,0.088541,0.054464,0.300862,0.391441
5 ineq rest,0.3329,0.325327,0.241738,0.234457,0.759291,0.508233,0.447361,0.459885
5 ineq rest,1.298687,1.310338,1.00365,0.990836,1.846531,1.81857,3.396859,4.16314
5 ineq rest,0.263291,0.260669,0.053882,0.063784,0.071939,0.066696,0.313968,0.272611
5 ineq rest,0.255718,0.249893,0.126986,0.085337,0.096986,0.071065,1.300144,1.295776
5 ineq rest,0.271446,0.233001,0.053591,0.03961,0.08621,0.065531,0.731039,0.823657
5 ineq rest,0.306979,0.31193,0.172712,0.193099,0.784921,0.557745,0.673081,0.794242
5 ineq rest,0.497166,0.472991,0.380082,0.370179,0.529202,0.394937,0.641335,0.702497
5 ineq rest,0.769194,0.709778,0.765699,0.797154,1.119277,0.762204,1.007728,0.987049
5 ineq rest,0.285135,0.289212,0.106889,0.09087,0.215526,0.173877,0.555998,0.540271
5 ineq rest,0.264456,0.247563,0.057086,0.047766,0.067861,0.057959,0.372219,0.342802
5 ineq rest,0.252224,0.250185,0.043688,0.025339,0.033202,0.028542,0.622403,0.851035
5 ineq rest,0.332608,0.311347,0.223681,0.211157,0.4028,0.373966,0.678323,0.72638
5 ineq rest,0.274067,0.228923,0.062328,0.047183,0.06291,0.068153,0.369015,0.415032
5 ineq rest,1.912644,1.91847,1.953711,1.977011,3.909169,3.358706,1.160052,1.103841
5 ineq rest,0.784629,0.76832,0.728419,0.686769,3.704712,1.901577,0.765116,0.860646
5 ineq rest,0.416198,0.39115,0.280766,0.253388,0.941323,0.725506,0.955303,0.881617
5 ineq rest,0.254262,0.264456,0.028543,0.025048,0.027669,0.01631,0.542892,0.61017
5 ineq rest,0.729875,0.689682,0.726963,0.702497,1.314707,1.235195,1.284708,1.285872
5 ineq rest,0.299115,0.280766,0.120286,0.087667,0.153198,0.100773,0.872005,0.836181
5 ineq rest,0.272611,0.288921,0.068735,0.053299,0.124364,0.098152,0.26533,0.944527
5 ineq rest,0.306979,0.319794,0.057085,0.044271,0.094365,0.082715,0.287465,0.579007
5 ineq rest,1.21539,1.204905,1.204613,1.17345,2.221953,2.273504,1.928664,3.1758
5 ineq rest,0.303483,0.294455,0.150285,0.118248,0.11417,0.098151,1.301017,1.512465
5 ineq rest,0.760747,0.715312,0.770941,0.726671,7.127783,3.177547,0.574055,0.529785
5 ineq rest,0.261543,0.253971,0.073104,0.060871,0.105724,0.092035,0.284843,0.472409
5 ineq rest,0.298823,0.30494,0.060872,0.046017,0.109802,0.082133,0.379791,1.028116
5 ineq rest,0.413867,0.385034,0.220768,0.205332,1.933905,0.915693,0.69405,0.610461
5 ineq rest,1.10122,0.679488,0.687061,0.650363,1.502855,1.416062,0.639587,0.743563
5 ineq rest,0.315134,0.292124,0.066988,0.05592,0.106306,0.075143,0.323289,0.817542
5 ineq rest,0.339889,0.311347,0.096112,0.084171,0.222224,0.157858,0.53095,0.51697
5 ineq rest,0.276979,0.240865,0.097569,0.085045,0.127277,0.099025,0.508233,0.763659
5 ineq rest,0.31193,0.283678,0.070774,0.058251,0.071357,0.061163,0.284261,0.525999
5 ineq rest,0.31426,0.320085,0.064075,0.050969,0.103394,0.060871,0.888606,0.871132
5 ineq rest,0.410955,0.426974,0.313677,0.249602,1.091608,0.630849,0.787251,0.6591
5 ineq rest,0.31659,0.273776,0.052134,0.043396,0.092326,0.079803,0.358529,0.368724
5 ineq rest,0.431052,0.37717,0.29329,0.227758,0.478525,0.341346,1.350239,1.210148
5 ineq rest,0.318628,0.308726,0.064658,0.049512,0.100773,0.086792,1.139664,1.423052
5 ineq rest,0.331153,0.296494,0.079803,0.068153,0.086501,0.074851,0.33989,0.388528
5 ineq rest,1.134422,1.112287,1.171702,1.038892,2.905519,2.517573,1.097142,1.356064
5 ineq rest,0.290086,0.264747,0.061163,0.045727,0.106016,0.08854,0.333191,0.327949
5 ineq rest,0.381539,0.320958,0.19077,0.167469,0.126402,0.145043,1.118695,1.785077
5 ineq rest,0.369015,0.341055,0.05126,0.039902,0.091453,0.073396,0.266786,8.999944
5 ineq rest,0.331734,0.299406,0.080968,0.075143,0.092909,0.080677,0.378043,0.437167
5 ineq rest,0.338434,0.33989,0.153781,0.162519,0.148538,0.124946,0.839677,0.91977
5 ineq rest,0.32591,0.332026,0.051551,0.040192,0.096404,0.060289,0.405421,0.524251
5 ineq rest,0.301153,0.288047,0.064366,0.05359,0.082133,0.066988,0.362025,0.576385
5 ineq rest,0.534155,0.534154,0.304648,0.257175,0.434546,0.378044,1.171411,1.137335
5 ineq rest,0.327948,0.298241,0.142713,0.129315,0.346297,0.160479,0.765699,0.764825
5 ineq rest,0.312804,0.312804,0.098443,0.08621,0.140092,0.106015,0.646285,0.946274
5 ineq rest,0.332317,0.303193,0.080386,0.069318,0.0932,0.081842,0.298532,0.5193
